,CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,FIPS State Code,FIPS Place Code,STUSAB,State Name,STATENS,city_state,city_full_state,Miserable City,Happy City
1117,39500,"Quincy, IL-MO",Micropolitan Statistical Area,Quincy,17.0,62367.0,IL,Illinois,1779784,"Quincy, IL","Quincy, Illinois",False,False
1118,40300,"Rochelle, IL",Micropolitan Statistical Area,Rochelle,17.0,64746.0,IL,Illinois,1779784,"Rochelle, IL","Rochelle, Illinois",False,False
1119,40420,"Rockford, IL",Metropolitan Statistical Area,Rockford,17.0,65000.0,IL,Illinois,1779784,"Rockford, IL","Rockford, Illinois",True,False
1120,44100,"Springfield, IL",Metropolitan Statistical Area,Springfield,17.0,72000.0,IL,Illinois,1779784,"Springfield, IL","Springfield, Illinois",False,False
1121,44580,"Sterling, IL",Micropolitan Statistical Area,Sterling,17.0,72546.0,IL,Illinois,1779784,"Sterling, IL","Sterling, Illinois",False,False
1122,45380,"Taylorville, IL",Micropolitan Statistical Area,Taylorville,17.0,74574.0,IL,Illinois,1779784,"Taylorville, IL","Taylorville, Illinois",False,False
1123,14500,"Boulder, CO",Metropolitan Statistical Area,Boulder,8.0,7850.0,CO,Colorado,1779779,"Boulder, CO","Boulder, Colorado",False,True
1124,14720,"Breckenridge, CO",Micropolitan Statistical Area,Breckenridge,8.0,8400.0,CO,Colorado,1779779,"Breckenridge, CO","Breckenridge, Colorado",False,False
1125,15860,"Cañon City, CO",Micropolitan Statistical Area,Cañon City,8.0,11810.0,CO,Colorado,1779779,"Cañon City, CO","Cañon City, Colorado",False,False
1126,17820,"Colorado Springs, CO",Metropolitan Statistical Area,Colorado Springs,8.0,16000.0,CO,Colorado,1779779,"Colorado Springs, CO","Colorado Springs, Colorado",False,True
1127,18780,"Craig, CO",Micropolitan Statistical Area,Craig,8.0,17760.0,CO,Colorado,1779779,"Craig, CO","Craig, Colorado",False,False
1128,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Aurora,8.0,4000.0,CO,Colorado,1779779,"Aurora, CO","Aurora, Colorado",False,False
1129,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Broomfield,8.0,9280.0,CO,Colorado,1779779,"Broomfield, CO","Broomfield, Colorado",False,False
1130,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Centennial,8.0,12815.0,CO,Colorado,1779779,"Centennial, CO","Centennial, Colorado",False,False
1131,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Commerce City,8.0,16495.0,CO,Colorado,1779779,"Commerce City, CO","Commerce City, Colorado",False,False
1132,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Denver,8.0,20000.0,CO,Colorado,1779779,"Denver, CO","Denver, Colorado",False,False
1133,19740,"Denver-Aurora-Lakewood, CO",Metropolitan Statistical Area,Lakewood,8.0,43000.0,CO,Colorado,1779779,"Lakewood, CO","Lakewood, Colorado",False,False
1134,20420,"Durango, CO",Micropolitan Statistical Area,Durango,8.0,22035.0,CO,Colorado,1779779,"Durango, CO","Durango, Colorado",False,False
1135,20780,"Edwards, CO",Micropolitan Statistical Area,Edwards,8.0,23300.0,CO,Colorado,1779779,"Edwards, CO","Edwards, Colorado",False,False
1136,22660,"Fort Collins, CO",Metropolitan Statistical Area,Fort Collins,8.0,27425.0,CO,Colorado,1779779,"Fort Collins, CO","Fort Collins, Colorado",False,True
1137,22820,"Fort Morgan, CO",Micropolitan Statistical Area,Fort Morgan,8.0,27810.0,CO,Colorado,1779779,"Fort Morgan, CO","Fort Morgan, Colorado",False,False
1138,24060,"Glenwood Springs, CO",Micropolitan Statistical Area,Glenwood Springs,8.0,30780.0,CO,Colorado,1779779,"Glenwood Springs, CO","Glenwood Springs, Colorado",False,False
1139,24300,"Grand Junction, CO",Metropolitan Statistical Area,Grand Junction,8.0,31660.0,CO,Colorado,1779779,"Grand Junction, CO","Grand Junction, Colorado",False,False
1140,24540,"Greeley, CO",Metropolitan Statistical Area,Greeley,8.0,32155.0,CO,Colorado,1779779,"Greeley, CO","Greeley, Colorado",False,False
1141,33940,"Montrose, CO",Micropolitan Statistical Area,Montrose,8.0,51745.0,CO,Colorado,1779779,"Montrose, CO","Montrose, Colorado",False,False
1142,39380,"Pueblo, CO",Metropolitan Statistical Area,Pueblo,8.0,62000.0,CO,Colorado,1779779,"Pueblo, CO","Pueblo, Colorado",False,False
1143,44460,"Steamboat Springs, CO",Micropolitan Statistical Area,Steamboat Springs,8.0,73825.0,CO,Colorado,1779779,"Steamboat Springs, CO","Steamboat Springs, Colorado",False,False
1144,44540,"Sterling, CO",Micropolitan Statistical Area,Sterling,8.0,73935.0,CO,Colorado,1779779,"Sterling, CO","Sterling, Colorado",False,False
1145,14700,"Branson, MO",Micropolitan Statistical Area,Branson,29.0,7966.0,MO,Missouri,1779791,"Branson, MO","Branson, Missouri",False,False
1146,16020,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,Cape Girardeau,29.0,11242.0,MO,Missouri,1779791,"Cape Girardeau, MO","Cape Girardeau, Missouri",False,False
1147,17860,"Columbia, MO",Metropolitan Statistical Area,Columbia,29.0,15670.0,MO,Missouri,1779791,"Columbia, MO","Columbia, Missouri",False,False
1148,22100,"Farmington, MO",Micropolitan Statistical Area,Farmington,29.0,23752.0,MO,Missouri,1779791,"Farmington, MO","Farmington, Missouri",False,False
1149,22780,"Fort Leonard Wood, MO",Micropolitan Statistical Area,Fort Leonard Wood,29.0,25264.0,MO,Missouri,1779791,"Fort Leonard Wood, MO","Fort Leonard Wood, Missouri",False,False
1150,25300,"Hannibal, MO",Micropolitan Statistical Area,Hannibal,29.0,30214.0,MO,Missouri,1779791,"Hannibal, MO","Hannibal, Missouri",False,False
1151,27620,"Jefferson City, MO",Metropolitan Statistical Area,Jefferson City,29.0,37000.0,MO,Missouri,1779791,"Jefferson City, MO","Jefferson City, Missouri",False,False
1152,27900,"Joplin, MO",Metropolitan Statistical Area,Joplin,29.0,37592.0,MO,Missouri,1779791,"Joplin, MO","Joplin, Missouri",False,False
1153,28140,"Kansas City, MO-KS",Metropolitan Statistical Area,Kansas City,29.0,38000.0,MO,Missouri,1779791,"Kansas City, MO","Kansas City, Missouri",False,False
1154,28380,"Kennett, MO",Micropolitan Statistical Area,Kennett,29.0,38306.0,MO,Missouri,1779791,"Kennett, MO","Kennett, Missouri",False,False
1155,28860,"Kirksville, MO",Micropolitan Statistical Area,Kirksville,29.0,39026.0,MO,Missouri,1779791,"Kirksville, MO","Kirksville, Missouri",False,False
1156,30060,"Lebanon, MO",Micropolitan Statistical Area,Lebanon,29.0,41168.0,MO,Missouri,1779791,"Lebanon, MO","Lebanon, Missouri",False,False
1157,32180,"Marshall, MO",Micropolitan Statistical Area,Marshall,29.0,46316.0,MO,Missouri,1779791,"Marshall, MO","Marshall, Missouri",False,False
1158,32340,"Maryville, MO",Micropolitan Statistical Area,Maryville,29.0,46640.0,MO,Missouri,1779791,"Maryville, MO","Maryville, Missouri",False,False
1159,33020,"Mexico, MO",Micropolitan Statistical Area,Mexico,29.0,47648.0,MO,Missouri,1779791,"Mexico, MO","Mexico, Missouri",False,False
1160,33620,"Moberly, MO",Micropolitan Statistical Area,Moberly,29.0,49034.0,MO,Missouri,1779791,"Moberly, MO","Moberly, Missouri",False,False
1161,38740,"Poplar Bluff, MO",Micropolitan Statistical Area,Poplar Bluff,29.0,59096.0,MO,Missouri,1779791,"Poplar Bluff, MO","Poplar Bluff, Missouri",False,False
1162,40620,"Rolla, MO",Micropolitan Statistical Area,Rolla,29.0,62912.0,MO,Missouri,1779791,"Rolla, MO","Rolla, Missouri",False,False
1163,41140,"St. Joseph, MO-KS",Metropolitan Statistical Area,St. Joseph,29.0,64550.0,MO,Missouri,1779791,"St. Joseph, MO","St. Joseph, Missouri",False,False
1164,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,St. Charles,29.0,64082.0,MO,Missouri,1779791,"St. Charles, MO","St. Charles, Missouri",False,False
1165,41180,"St. Louis, MO-IL",Metropolitan Statistical Area,St. Louis,29.0,65000.0,MO,Missouri,1779791,"St. Louis, MO","St. Louis, Missouri",False,False
1166,42740,"Sedalia, MO",Micropolitan Statistical Area,Sedalia,29.0,66440.0,MO,Missouri,1779791,"Sedalia, MO","Sedalia, Missouri",False,False
1167,43460,"Sikeston, MO",Micropolitan Statistical Area,Sikeston,29.0,67790.0,MO,Missouri,1779791,"Sikeston, MO","Sikeston, Missouri",False,False
1168,44180,"Springfield, MO",Metropolitan Statistical Area,Springfield,29.0,70000.0,MO,Missouri,1779791,"Springfield, MO","Springfield, Missouri",False,False
1169,47660,"Warrensburg, MO",Micropolitan Statistical Area,Warrensburg,29.0,77092.0,MO,Missouri,1779791,"Warrensburg, MO","Warrensburg, Missouri",False,False
1170,48460,"West Plains, MO",Micropolitan Statistical Area,West Plains,29.0,78928.0,MO,Missouri,1779791,"West Plains, MO","West Plains, Missouri",False,False
1171,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,Bridgeport,9.0,8000.0,CT,Connecticut,1779780,"Bridgeport, CT","Bridgeport, Connecticut",False,True
1172,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,Danbury,9.0,18430.0,CT,Connecticut,1779780,"Danbury, CT","Danbury, Connecticut",False,False
1173,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,Norwalk,9.0,55990.0,CT,Connecticut,1779780,"Norwalk, CT","Norwalk, Connecticut",False,True
1174,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,Stamford,9.0,73000.0,CT,Connecticut,1779780,"Stamford, CT","Stamford, Connecticut",False,True
1175,14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,Stratford,9.0,74260.0,CT,Connecticut,1779780,"Stratford, CT","Stratford, Connecticut",False,False
1176,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,East Hartford,9.0,22700.0,CT,Connecticut,1779780,"East Hartford, CT","East Hartford, Connecticut",False,False
1177,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,Hartford,9.0,37000.0,CT,Connecticut,1779780,"Hartford, CT","Hartford, Connecticut",False,False
1178,25540,"Hartford-East Hartford-Middletown, CT",Metropolitan Statistical Area,Middletown,9.0,47290.0,CT,Connecticut,1779780,"Middletown, CT","Middletown, Connecticut",False,False
1179,35300,"New Haven-Milford, CT",Metropolitan Statistical Area,Milford city (balance),9.0,47515.0,CT,Connecticut,1779780,"Milford city (balance), CT","Milford city (balance), Connecticut",False,False
1180,35300,"New Haven-Milford, CT",Metropolitan Statistical Area,New Haven,9.0,52000.0,CT,Connecticut,1779780,"New Haven, CT","New Haven, Connecticut",False,False
1181,35980,"Norwich-New London, CT",Metropolitan Statistical Area,New London,9.0,52280.0,CT,Connecticut,1779780,"New London, CT","New London, Connecticut",False,False
1182,35980,"Norwich-New London, CT",Metropolitan Statistical Area,Norwich,9.0,56200.0,CT,Connecticut,1779780,"Norwich, CT","Norwich, Connecticut",False,False
1183,45860,"Torrington, CT",Micropolitan Statistical Area,Torrington,9.0,76500.0,CT,Connecticut,1779780,"Torrington, CT","Torrington, Connecticut",False,False
1184,15020,"Brookhaven, MS",Micropolitan Statistical Area,Brookhaven,28.0,8820.0,MS,Mississippi,1779790,"Brookhaven, MS","Brookhaven, Mississippi",False,False
1185,17260,"Clarksdale, MS",Micropolitan Statistical Area,Clarksdale,28.0,13820.0,MS,Mississippi,1779790,"Clarksdale, MS","Clarksdale, Mississippi",False,False
1186,17380,"Cleveland, MS",Micropolitan Statistical Area,Cleveland,28.0,14260.0,MS,Mississippi,1779790,"Cleveland, MS","Cleveland, Mississippi",False,False
1187,18060,"Columbus, MS",Micropolitan Statistical Area,Columbus,28.0,15380.0,MS,Mississippi,1779790,"Columbus, MS","Columbus, Mississippi",False,False
1188,18420,"Corinth, MS",Micropolitan Statistical Area,Corinth,28.0,15700.0,MS,Mississippi,1779790,"Corinth, MS","Corinth, Mississippi",False,False
1189,24740,"Greenville, MS",Micropolitan Statistical Area,Greenville,28.0,29180.0,MS,Mississippi,1779790,"Greenville, MS","Greenville, Mississippi",False,False
1190,24900,"Greenwood, MS",Micropolitan Statistical Area,Greenwood,28.0,29340.0,MS,Mississippi,1779790,"Greenwood, MS","Greenwood, Mississippi",False,False
1191,24980,"Grenada, MS",Micropolitan Statistical Area,Grenada,28.0,29460.0,MS,Mississippi,1779790,"Grenada, MS","Grenada, Mississippi",False,False
1192,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Biloxi,28.0,6220.0,MS,Mississippi,1779790,"Biloxi, MS","Biloxi, Mississippi",False,False
1193,25060,"Gulfport-Biloxi, MS",Metropolitan Statistical Area,Gulfport,28.0,29700.0,MS,Mississippi,1779790,"Gulfport, MS","Gulfport, Mississippi",False,False
1194,25620,"Hattiesburg, MS",Metropolitan Statistical Area,Hattiesburg,28.0,31020.0,MS,Mississippi,1779790,"Hattiesburg, MS","Hattiesburg, Mississippi",False,False
1195,26940,"Indianola, MS",Micropolitan Statistical Area,Indianola,28.0,34740.0,MS,Mississippi,1779790,"Indianola, MS","Indianola, Mississippi",False,False
1196,27140,"Jackson, MS",Metropolitan Statistical Area,Jackson,28.0,36000.0,MS,Mississippi,1779790,"Jackson, MS","Jackson, Mississippi",False,False
1197,29860,"Laurel, MS",Micropolitan Statistical Area,Laurel,28.0,39640.0,MS,Mississippi,1779790,"Laurel, MS","Laurel, Mississippi",False,False
1198,32620,"McComb, MS",Micropolitan Statistical Area,McComb,28.0,43280.0,MS,Mississippi,1779790,"McComb, MS","McComb, Mississippi",False,False
1199,32940,"Meridian, MS",Micropolitan Statistical Area,Meridian,28.0,46640.0,MS,Mississippi,1779790,"Meridian, MS","Meridian, Mississippi",False,False
1200,35020,"Natchez, MS-LA",Micropolitan Statistical Area,Natchez,28.0,50440.0,MS,Mississippi,1779790,"Natchez, MS","Natchez, Mississippi",False,False
1201,37060,"Oxford, MS",Micropolitan Statistical Area,Oxford,28.0,54840.0,MS,Mississippi,1779790,"Oxford, MS","Oxford, Mississippi",False,False
1202,38100,"Picayune, MS",Micropolitan Statistical Area,Picayune,28.0,57160.0,MS,Mississippi,1779790,"Picayune, MS","Picayune, Mississippi",False,False
1203,44260,"Starkville, MS",Micropolitan Statistical Area,Starkville,28.0,70240.0,MS,Mississippi,1779790,"Starkville, MS","Starkville, Mississippi",False,False
1204,46180,"Tupelo, MS",Micropolitan Statistical Area,Tupelo,28.0,74840.0,MS,Mississippi,1779790,"Tupelo, MS","Tupelo, Mississippi",False,False
1205,46980,"Vicksburg, MS",Micropolitan Statistical Area,Vicksburg,28.0,76720.0,MS,Mississippi,1779790,"Vicksburg, MS","Vicksburg, Mississippi",False,False
1206,48500,"West Point, MS",Micropolitan Statistical Area,West Point,28.0,79120.0,MS,Mississippi,1779790,"West Point, MS","West Point, Mississippi",False,False
1207,16180,"Carson City, NV",Metropolitan Statistical Area,Carson City,32.0,9700.0,NV,Nevada,1779793,"Carson City, NV","Carson City, Nevada",False,False
1208,21220,"Elko, NV",Micropolitan Statistical Area,Elko,32.0,22500.0,NV,Nevada,1779793,"Elko, NV","Elko, Nevada",False,False
1209,21980,"Fallon, NV",Micropolitan Statistical Area,Fallon,32.0,24100.0,NV,Nevada,1779793,"Fallon, NV","Fallon, Nevada",False,False
1210,22280,"Fernley, NV",Micropolitan Statistical Area,Fernley,32.0,24900.0,NV,Nevada,1779793,"Fernley, NV","Fernley, Nevada",False,False
1211,23820,"Gardnerville Ranchos, NV",Micropolitan Statistical Area,Gardnerville Ranchos,32.0,26500.0,NV,Nevada,1779793,"Gardnerville Ranchos, NV","Gardnerville Ranchos, Nevada",False,False
1212,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Henderson,32.0,31900.0,NV,Nevada,1779793,"Henderson, NV","Henderson, Nevada",False,False
1213,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Las Vegas,32.0,40000.0,NV,Nevada,1779793,"Las Vegas, NV","Las Vegas, Nevada",True,False
1214,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Paradise,32.0,54600.0,NV,Nevada,1779793,"Paradise, NV","Paradise, Nevada",False,False
1215,37220,"Pahrump, NV",Micropolitan Statistical Area,Pahrump,32.0,53800.0,NV,Nevada,1779793,"Pahrump, NV","Pahrump, Nevada",False,False
1216,39900,"Reno, NV",Metropolitan Statistical Area,Reno,32.0,60600.0,NV,Nevada,1779793,"Reno, NV","Reno, Nevada",False,False
1217,49080,"Winnemucca, NV",Micropolitan Statistical Area,Winnemucca,32.0,84800.0,NV,Nevada,1779793,"Winnemucca, NV","Winnemucca, Nevada",False,False
1218,16220,"Casper, WY",Metropolitan Statistical Area,Casper,56.0,13150.0,WY,Wyoming,1779807,"Casper, WY","Casper, Wyoming",False,False
1219,16940,"Cheyenne, WY",Metropolitan Statistical Area,Cheyenne,56.0,13900.0,WY,Wyoming,1779807,"Cheyenne, WY","Cheyenne, Wyoming",False,False
1220,21740,"Evanston, WY",Micropolitan Statistical Area,Evanston,56.0,25620.0,WY,Wyoming,1779807,"Evanston, WY","Evanston, Wyoming",False,False
1221,23940,"Gillette, WY",Micropolitan Statistical Area,Gillette,56.0,31855.0,WY,Wyoming,1779807,"Gillette, WY","Gillette, Wyoming",False,False
1222,27220,"Jackson, WY-ID",Micropolitan Statistical Area,Jackson,56.0,40120.0,WY,Wyoming,1779807,"Jackson, WY","Jackson, Wyoming",False,False
1223,29660,"Laramie, WY",Micropolitan Statistical Area,Laramie,56.0,45050.0,WY,Wyoming,1779807,"Laramie, WY","Laramie, Wyoming",False,False
1224,40180,"Riverton, WY",Micropolitan Statistical Area,Riverton,56.0,66220.0,WY,Wyoming,1779807,"Riverton, WY","Riverton, Wyoming",False,False
1225,40540,"Rock Springs, WY",Micropolitan Statistical Area,Rock Springs,56.0,67235.0,WY,Wyoming,1779807,"Rock Springs, WY","Rock Springs, Wyoming",False,False
1226,43260,"Sheridan, WY",Micropolitan Statistical Area,Sheridan,56.0,69845.0,WY,Wyoming,1779807,"Sheridan, WY","Sheridan, Wyoming",False,False
1227,16260,"Cedar City, UT",Micropolitan Statistical Area,Cedar City,49.0,11320.0,UT,Utah,1455989,"Cedar City, UT","Cedar City, Utah",False,False
1228,25720,"Heber, UT",Micropolitan Statistical Area,Heber,49.0,34200.0,UT,Utah,1455989,"Heber, UT","Heber, Utah",False,False
1229,30860,"Logan, UT-ID",Metropolitan Statistical Area,Logan,49.0,45860.0,UT,Utah,1455989,"Logan, UT","Logan, Utah",False,False
1230,36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,Clearfield,49.0,13850.0,UT,Utah,1455989,"Clearfield, UT","Clearfield, Utah",False,False
1231,36260,"Ogden-Clearfield, UT",Metropolitan Statistical Area,Ogden,49.0,55980.0,UT,Utah,1455989,"Ogden, UT","Ogden, Utah",False,False
1232,39220,"Price, UT",Micropolitan Statistical Area,Price,49.0,62030.0,UT,Utah,1455989,"Price, UT","Price, Utah",False,False
1233,39340,"Provo-Orem, UT",Metropolitan Statistical Area,Orem,49.0,57300.0,UT,Utah,1455989,"Orem, UT","Orem, Utah",False,False
1234,39340,"Provo-Orem, UT",Metropolitan Statistical Area,Provo,49.0,62470.0,UT,Utah,1455989,"Provo, UT","Provo, Utah",False,True
1235,41100,"St. George, UT",Metropolitan Statistical Area,St. George,49.0,65330.0,UT,Utah,1455989,"St. George, UT","St. George, Utah",False,False
1236,41620,"Salt Lake City, UT",Metropolitan Statistical Area,Salt Lake City,49.0,67000.0,UT,Utah,1455989,"Salt Lake City, UT","Salt Lake City, Utah",False,False
1237,46860,"Vernal, UT",Micropolitan Statistical Area,Vernal,49.0,80090.0,UT,Utah,1455989,"Vernal, UT","Vernal, Utah",False,False
1238,20100,"Dover, DE",Metropolitan Statistical Area,Dover,10.0,21200.0,DE,Delaware,1779781,"Dover, DE","Dover, Delaware",False,False
1239,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,Wilmington,10.0,77580.0,DE,Delaware,1779781,"Wilmington, DE","Wilmington, Delaware",False,False
